OTU_ID	Abundance	taxonomy
PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.0304989
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides|s__Bacteroides_uniformis	0.0108171
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides|s__Bacteroides_vulgatus	0.0074993
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.0056044
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.00194678
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides|s__Bacteroides_fragilis	0.000782836
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.000654257
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Akkermansia|s__Akkermansia_muciniphila	0.000560129
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides|s__Bacteroides_caccae	0.000528199
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium|s__Clostridium_clostridioforme	0.000509439
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dialister|s__Dialister_invisus	0.000468937
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Flavonifractor|s__Flavonifractor_plautii	0.000307154
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	0.000299322
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium|s__Clostridium_bolteae	0.000260502
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Escherichia|s__Escherichia_coli	0.000124329
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	9.58549e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Anaerotruncus|s__Anaerotruncus_colihominis	8.73499e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia|s__Ruminococcus_torques	7.97275e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium|s__Eubacterium_hallii	5.84733e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	5.69416e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia|s__Roseburia_hominis	5.18563e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia|s__Roseburia_inulinivorans	3.09225e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Ruminococcus|s__Ruminococcus_lactaris	2.63359e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium|s__Clostridium_asparagiforme	1.191e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dorea|s__Dorea_longicatena	1.1606e-05
PWY-6700: queuosine biosynthesis	0.0242215
PWY-6700: queuosine biosynthesis|g__Bacteroides|s__Bacteroides_uniformis	0.00845306
PWY-6700: queuosine biosynthesis|g__Bacteroides|s__Bacteroides_vulgatus	0.00693525
PWY-6700: queuosine biosynthesis|unclassified	0.00216294
PWY-6700: queuosine biosynthesis|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.0016985
PWY-6700: queuosine biosynthesis|g__Bacteroides|s__Bacteroides_fragilis	0.000546386
PWY-6700: queuosine biosynthesis|g__Akkermansia|s__Akkermansia_muciniphila	0.000390906
PWY-6700: queuosine biosynthesis|g__Dialister|s__Dialister_invisus	0.000270211
PWY-6700: queuosine biosynthesis|g__Bacteroides|s__Bacteroides_caccae	0.000248733
PWY-6700: queuosine biosynthesis|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	8.90542e-05
PWY-6700: queuosine biosynthesis|g__Escherichia|s__Escherichia_coli	8.7317e-05
PWY-2942: L-lysine biosynthesis III	0.021719
PWY-2942: L-lysine biosynthesis III|g__Bacteroides|s__Bacteroides_uniformis	0.00874216
PWY-2942: L-lysine biosynthesis III|g__Bacteroides|s__Bacteroides_vulgatus	0.00512871
PWY-2942: L-lysine biosynthesis III|unclassified	0.00329623
PWY-2942: L-lysine biosynthesis III|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.00172366
PWY-2942: L-lysine biosynthesis III|g__Bacteroides|s__Bacteroides_fragilis	0.000489174
PWY-2942: L-lysine biosynthesis III|g__Akkermansia|s__Akkermansia_muciniphila	0.000363525
PWY-2942: L-lysine biosynthesis III|g__Dialister|s__Dialister_invisus	0.000316871
PWY-2942: L-lysine biosynthesis III|g__Bacteroides|s__Bacteroides_caccae	0.000284096
PWY-2942: L-lysine biosynthesis III|g__Flavonifractor|s__Flavonifractor_plautii	0.0002406
PWY-2942: L-lysine biosynthesis III|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	0.000164681
PWY-2942: L-lysine biosynthesis III|g__Escherichia|s__Escherichia_coli	5.93774e-05
PWY-2942: L-lysine biosynthesis III|g__Anaerotruncus|s__Anaerotruncus_colihominis	5.1848e-05
PWY-2942: L-lysine biosynthesis III|g__Blautia|s__Ruminococcus_torques	3.63455e-05
PWY-2942: L-lysine biosynthesis III|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	2.48826e-05
PWY-2942: L-lysine biosynthesis III|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	1.03095e-05
PWY-5097: L-lysine biosynthesis VI	0.0211748
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides|s__Bacteroides_uniformis	0.00786656
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides|s__Bacteroides_vulgatus	0.0052359
PWY-5097: L-lysine biosynthesis VI|unclassified	0.0033743
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.00178
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides|s__Bacteroides_fragilis	0.000466577
PWY-5097: L-lysine biosynthesis VI|g__Dialister|s__Dialister_invisus	0.000314105
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides|s__Bacteroides_caccae	0.000306621
PWY-5097: L-lysine biosynthesis VI|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.000274116
PWY-5097: L-lysine biosynthesis VI|g__Akkermansia|s__Akkermansia_muciniphila	0.000148912
PWY-5097: L-lysine biosynthesis VI|g__Escherichia|s__Escherichia_coli	6.33304e-05
PWY-5097: L-lysine biosynthesis VI|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	5.32987e-05
PWY-5097: L-lysine biosynthesis VI|g__Anaerotruncus|s__Anaerotruncus_colihominis	5.07687e-05
PWY-5097: L-lysine biosynthesis VI|g__Blautia|s__Ruminococcus_torques	2.21003e-05
PWY-5097: L-lysine biosynthesis VI|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	1.1195e-05
PWY-6151: S-adenosyl-L-methionine cycle I	0.0211732
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides|s__Bacteroides_uniformis	0.00774079
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides|s__Bacteroides_vulgatus	0.00622583
PWY-6151: S-adenosyl-L-methionine cycle I|unclassified	0.00204669
PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridium|s__Clostridium_clostridioforme	0.000259198
PWY-6151: S-adenosyl-L-methionine cycle I|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	0.00014026
PWY-6151: S-adenosyl-L-methionine cycle I|g__Anaerotruncus|s__Anaerotruncus_colihominis	5.48444e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridium|s__Clostridium_bolteae	2.48477e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	2.28223e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Escherichia|s__Escherichia_coli	4.50149e-06
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.0209869
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides|s__Bacteroides_uniformis	0.0075108
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified	0.00348482
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides|s__Bacteroides_fragilis	0.000550304
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.000339279
