OTU_ID	Abundance_RPKs	taxonomy
UniRef90_D1KAJ0	0.13225
UniRef90_D1KAJ0|unclassified	0.13225
UniRef90_A7V4G2	0.104587
UniRef90_A7V4G2|g__Bacteroides|s__Bacteroides_uniformis	0.103586
UniRef90_A7V4G2|unclassified	0.00100144
UniRef90_A7V2K8	0.0720817
UniRef90_A7V2K8|g__Bacteroides|s__Bacteroides_uniformis	0.0719114
UniRef90_A7V2K8|unclassified	0.000170266
UniRef90_R9H7A7	0.0559198
UniRef90_R9H7A7|g__Bacteroides|s__Bacteroides_vulgatus	0.0549655
UniRef90_R9H7A7|unclassified	0.000954275
UniRef90_A8RG66	0.0422042
UniRef90_A8RG66|g__Clostridium|s__Clostridium_bolteae	0.0422024
UniRef90_A8RG66|unclassified	1.84784e-06
UniRef90_E4W3C2	0.0401596
UniRef90_E4W3C2|g__Bacteroides|s__Bacteroides_fragilis	0.0399876
UniRef90_E4W3C2|unclassified	0.000172052
UniRef90_E4W3C5	0.0367953
UniRef90_E4W3C5|g__Bacteroides|s__Bacteroides_fragilis	0.0359453
UniRef90_E4W3C5|unclassified	0.000849997
UniRef90_C3PVH8	0.0364853
UniRef90_C3PVH8|unclassified	0.0364853
UniRef90_A7V4G1	0.0357121
UniRef90_A7V4G1|g__Bacteroides|s__Bacteroides_uniformis	0.0352633
UniRef90_A7V4G1|unclassified	0.000448803
UniRef90_D1KAI8	0.0310926
UniRef90_D1KAI8|unclassified	0.0310926
UniRef90_A5ZI73	0.0185575
UniRef90_A5ZI73|g__Bacteroides|s__Bacteroides_caccae	0.0185332
UniRef90_A5ZI73|unclassified	2.42442e-05
UniRef90_A7V4G0	0.0152437
UniRef90_A7V4G0|unclassified	0.0152437
UniRef90_unknown	0.0150326
UniRef90_unknown|g__Bacteroides|s__Bacteroides_fragilis	0.00749412
UniRef90_unknown|g__Bacteroides|s__Bacteroides_caccae	0.00239619
UniRef90_unknown|g__Bacteroides|s__Bacteroides_vulgatus	0.00171963
UniRef90_unknown|g__Bacteroides|s__Bacteroides_uniformis	0.0015129
UniRef90_unknown|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.000554542
UniRef90_unknown|g__Escherichia|s__Escherichia_coli	0.000402849
UniRef90_unknown|g__Clostridium|s__Clostridium_citroniae	0.000352575
