OTU_ID	Abundance_RPKs	taxonomy
UniRef90_R6J881	0.189415
UniRef90_R6J881|g__Bacteroides|s__Bacteroides_ovatus	0.188667
UniRef90_R6J881|unclassified	0.000748003
UniRef90_X1Q312	0.0808556
UniRef90_X1Q312|unclassified	0.0808556
UniRef90_E4VPD7	0.0519015
UniRef90_E4VPD7|g__Bacteroides|s__Bacteroides_fragilis	0.0518986
UniRef90_E4VPD7|unclassified	2.88458e-06
UniRef90_R7JD16	0.0485787
UniRef90_R7JD16|unclassified	0.0485787
UniRef90_R7JPD2	0.0450423
UniRef90_R7JPD2|g__Alistipes|s__Alistipes_putredinis	0.0450123
UniRef90_R7JPD2|unclassified	2.99826e-05
UniRef90_E1WQ82	0.0425269
UniRef90_E1WQ82|g__Bacteroides|s__Bacteroides_fragilis	0.0425096
UniRef90_E1WQ82|unclassified	1.73531e-05
UniRef90_A7AAS6	0.0351195
UniRef90_A7AAS6|unclassified	0.0351195
UniRef90_A7V4G2	0.0313992
UniRef90_A7V4G2|unclassified	0.0313992
UniRef90_E4W3C2	0.030809
UniRef90_E4W3C2|g__Bacteroides|s__Bacteroides_fragilis	0.0305021
UniRef90_E4W3C2|unclassified	0.000306911
UniRef90_A7LS52	0.0249955
UniRef90_A7LS52|g__Bacteroides|s__Bacteroides_ovatus	0.0248352
UniRef90_A7LS52|unclassified	0.000160284
UniRef90_A7M492	0.0225293
UniRef90_A7M492|g__Bacteroides|s__Bacteroides_ovatus	0.0225189
UniRef90_A7M492|unclassified	1.03942e-05
UniRef90_B0NWG0	0.0209886
UniRef90_B0NWG0|g__Bacteroides|s__Bacteroides_stercoris	0.0191987
UniRef90_B0NWG0|unclassified	0.00178984
UniRef90_unknown	0.0176365
UniRef90_unknown|g__Bacteroides|s__Bacteroides_ovatus	0.00793484
UniRef90_unknown|g__Bacteroides|s__Bacteroides_stercoris	0.00325073
UniRef90_unknown|g__Bacteroides|s__Bacteroides_fragilis	0.00303376
UniRef90_unknown|g__Bacteroides|s__Bacteroides_cellulosilyticus	0.00168699
UniRef90_unknown|g__Alistipes|s__Alistipes_putredinis	0.00116755
UniRef90_unknown|g__Parabacteroides|s__Parabacteroides_distasonis	0.000515193
UniRef90_unknown|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	4.74655e-05
UniRef90_E4W3C5	0.0169195
UniRef90_E4W3C5|g__Bacteroides|s__Bacteroides_fragilis	0.0166881
UniRef90_E4W3C5|unclassified	0.00023137
UniRef90_Q64SN1	0.0164023
UniRef90_Q64SN1|g__Bacteroides|s__Bacteroides_fragilis	0.0163002
UniRef90_Q64SN1|unclassified	0.0001021
UniRef90_J9FYX2	0.0161791
UniRef90_J9FYX2|unclassified	0.0161791
UniRef90_K5ZEM5	0.0126512
UniRef90_K5ZEM5|g__Parabacteroides|s__Parabacteroides_distasonis	0.0126324
UniRef90_K5ZEM5|unclassified	1.87852e-05
UniRef90_A0A016JHV3	0.0113583
UniRef90_A0A016JHV3|unclassified	0.0113583
UniRef90_F7LFA0	0.00962004
UniRef90_F7LFA0|g__Bacteroides|s__Bacteroides_ovatus	0.0086366
UniRef90_F7LFA0|unclassified	0.000983444
UniRef90_K5BR94	0.0062457
UniRef90_K5BR94|g__Bacteroides|s__Bacteroides_ovatus	0.00621278
UniRef90_K5BR94|unclassified	3.29177e-05
UniRef90_A6L8Y4	0.00619929
UniRef90_A6L8Y4|g__Parabacteroides|s__Parabacteroides_distasonis	0.00413277
UniRef90_A6L8Y4|unclassified	0.00206652
UniRef90_A6L8X7	0.0057783
UniRef90_A6L8X7|g__Parabacteroides|s__Parabacteroides_distasonis	0.00576364
UniRef90_A6L8X7|unclassified	1.46596e-05
UniRef90_E2ZLW2	0.00530907
UniRef90_E2ZLW2|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.00530834
UniRef90_E2ZLW2|unclassified	7.27768e-07
UniRef90_A7LQN0	0.00474713
UniRef90_A7LQN0|g__Bacteroides|s__Bacteroides_ovatus	0.0047357
UniRef90_A7LQN0|unclassified	1.14298e-05
UniRef90_I8UY83	0.00466074
UniRef90_I8UY83|g__Bacteroides|s__Bacteroides_ovatus	0.00464843
UniRef90_I8UY83|unclassified	1.23021e-05
UniRef90_D0TLK8	0.00421878
